,grid,month,day,temp_avg,temp_max,temp_min,windspeed_avg,windspeed_max,windspeed_min,sen_temp_avg,sen_temp_max,sen_temp_min
1469,60_128,8,29,23.769230461538463,24.799999,22.1,0.6286153846153846,1.6559999999999997,0.108,26.086347513731607,26.867229606654124,25.02895506518793
1470,60_128,8,30,23.661538692307694,25.200001,22.299999,0.26584615384615384,0.576,0.036,26.21722094275001,27.520032014231077,25.49421796083308
1471,60_128,8,31,22.39999992307692,26.700001,19.9,0.3295384615384616,0.684,0.0,24.958139910724206,28.97679169191629,25.48785
1472,61_124,6,1,18.84615376923077,26.6,14.5,0.27692307692307694,0.648,0.072,21.659201235244744,28.884000114861465,18.442250391647352
1473,61_124,6,2,17.70769215384615,25.4,14.0,0.18830769230769234,0.468,0.0,20.795989379880645,27.755789581431557,21.820999999999998
1474,61_124,6,3,19.78461538461539,28.0,16.4,0.2436923076923077,0.576,0.072,22.60357007164288,30.276640774899864,20.117604600151992
1475,61_124,6,4,20.19999976923077,24.299999,17.299999,0.25200000000000006,0.72,0.036,22.97870980841373,26.57623915938695,21.22199779164611
1476,61_124,6,5,19.86923076923077,25.700001,16.700001,0.2464615384615385,0.576,0.072,22.677883676157656,28.01228375444041,20.382135093786523
1477,61_124,6,6,18.853846076923073,26.0,15.5,0.2824615384615385,0.54,0.072,21.65640195122694,28.317612689582614,19.324015764544534
1478,61_124,6,7,19.238461384615384,24.200001,17.5,0.34615384615384615,0.54,0.216,21.918929688884056,26.55221986880662,20.52857128500868
1479,61_124,6,8,18.815384461538464,23.1,16.799999,0.2464615384615385,0.612,0.036,21.68895367254626,25.432844773306734,20.794775774727412
1480,61_124,6,9,19.523077,25.799999,17.1,0.3738461538461539,0.5039999999999999,0.072,22.153106185832826,28.13279993848584,20.73484036118002
1481,61_124,6,10,19.384615307692304,23.299999,17.1,0.41538461538461535,0.576,0.288,21.96664148087271,25.649473432428646,19.986667689835787
1482,61_124,6,11,17.430769692307692,20.200001,15.8,0.25753846153846155,0.5039999999999999,0.072,20.364475310834735,22.66255296850122,19.588545376413688
1483,61_124,6,12,18.28461569230769,23.200001,16.200001,0.3156923076923077,0.756,0.072,21.057826364034348,25.46262905848698,19.941252407337927
1484,61_124,6,13,20.315384692307696,23.299999,18.299999,0.18830769230769231,0.3960000000000001,0.0,23.208220497645495,25.76302840004554,24.4934493785
1485,61_124,6,14,19.407692384615384,23.6,15.9,0.48461538461538467,0.756,0.288,21.9092036634625,25.86288652782351,18.850991030865202
1486,61_124,6,15,17.93076923076923,23.4,14.7,0.3904615384615384,0.54,0.216,20.598686008407526,25.76759942067659,17.919583265965894
1487,61_124,6,16,19.876923076923074,26.200001,16.5,0.1910769230769231,0.3960000000000001,0.036,22.79637811684183,28.556833984456976,20.53844341902023
1488,61_124,6,17,19.976923230769234,24.0,18.1,0.20769230769230773,0.72,0.072,22.853407256452662,26.27693078080479,21.616605734077204
1489,61_124,6,18,20.061538384615382,27.9,16.799999,0.2658461538461539,0.5039999999999999,0.144,22.825074421709395,30.184144261682867,20.107788282708192
1490,61_124,6,19,19.207692230769233,23.1,17.6,0.3267692307692307,0.54,0.18,21.918588715674147,25.473367120418203,20.72055337208841
1491,61_124,6,20,19.96153830769231,24.4,18.5,0.4956923076923077,0.756,0.288,22.437839075757516,26.66340346778891,21.311623791968135
1492,61_124,6,21,19.715384846153846,26.200001,16.700001,0.2658461538461539,0.54,0.108,22.498906804798583,28.513768537195872,20.173223780407668
1493,61_124,6,22,21.18461569230769,27.200001,18.700001,0.24092307692307693,0.612,0.036,23.920859082136992,29.48381683323208,22.41822114790653
1494,61_124,6,23,20.469231,24.5,18.1,0.4486153846153847,0.684,0.25199999999999995,22.979356206366713,26.788619818805486,21.00569827247023
1495,61_124,6,24,21.48461530769231,27.5,19.200001,0.30184615384615393,0.612,0.0,24.118635406526103,29.780228362645254,25.0528006215
1496,61_124,6,25,24.39230769230769,29.9,18.700001,0.33784615384615385,0.648,0.108,26.85208358335028,32.15565064299841,21.97164310781134
1497,61_124,6,26,21.230769307692306,25.0,18.9,0.9249230769230768,1.332,0.288,23.39955603373552,27.131588874827212,21.69018267829166
1498,61_124,6,27,22.20769246153846,25.4,21.1,0.2935384615384616,0.576,0.072,24.814159057576475,27.716931725811328,24.261901852768744
1499,61_124,6,28,20.892307615384617,21.1,20.5,0.14953846153846156,0.324,0.036,23.827456424886783,23.725431056208983,23.95621955436981
1500,61_124,6,29,21.78461553846154,26.9,20.1,0.24923076923076926,0.3960000000000001,0.144,24.471374252083898,29.231199421198887,23.118350001957193
1501,61_124,6,30,22.038461692307692,24.200001,20.700001,0.3295384615384615,0.576,0.18,24.613421475189746,26.535528533812403,23.581422844611666
1502,61_124,7,1,20.746153846153845,21.9,20.1,0.468,0.612,0.18,23.22926429238671,24.24719470348714,23.027705428267794
1503,61_124,7,2,22.046153615384615,22.9,21.200001,0.3018461538461539,0.756,0.108,24.651449569461814,25.162434205353772,24.219667267065937
1504,61_124,7,3,24.50769223076923,29.0,22.5,0.1689230769230769,0.432,0.036,27.10809232916943,31.25585192740167,25.66510762204459
1505,61_124,7,4,23.446153846153848,27.4,22.0,0.38492307692307687,0.756,0.0,25.911928824262063,29.6653419926592,26.793
1506,61_124,7,5,22.723076846153848,26.1,21.1,0.6978461538461539,0.864,0.5039999999999999,25.014117390648874,28.34341135927943,23.541699140113995
1507,61_124,7,6,21.23076892307692,24.9,18.700001,0.985846153846154,1.152,0.864,23.36964799769344,27.06391802237184,20.87804228857317
1508,61_124,7,7,20.261538307692305,26.0,17.0,0.7504615384615385,0.864,0.612,22.526018683895348,28.24252797982619,19.40579025172378
1509,61_124,7,8,22.046153692307694,25.299999,19.5,0.4569230769230769,0.72,0.144,24.5026034542637,27.573937080320555,22.570975309783037
1510,61_124,7,9,20.823076846153846,21.299999,20.6,0.6286153846153847,0.8279999999999998,0.3960000000000001,23.170786512056218,23.520396499697092,23.161901820096524
1511,61_124,7,10,24.507692384615382,26.700001,23.4,0.22707692307692304,0.324,0.144,27.047818708337,29.059869108773245,26.128910808915037
1512,61_124,7,11,24.584615307692314,27.200001,23.6,0.3239999999999999,0.54,0.18,27.04479912344715,29.494542871390493,26.257718306918925
1513,61_124,7,12,23.830769,27.0,22.6,0.29630769230769227,0.54,0.036,26.349469809514154,29.298387023777234,25.750552025428334
1514,61_124,7,13,23.83846138461539,28.200001,22.0,0.24646153846153848,0.468,0.108,26.4026120527293,30.479187587482155,24.939034098817743
1515,61_124,7,14,23.492308,28.5,21.6,0.35723076923076924,0.648,0.108,25.977270238326987,30.76767769166758,24.57935023333701
1516,61_124,7,15,23.438461615384618,30.1,21.4,0.5760000000000001,0.684,0.36,25.78579035918267,32.35850932768322,23.97025186306955
1517,61_124,7,16,22.93076915384615,29.799999,20.5,0.6258461538461538,0.9,0.288,25.258086148478643,32.07894849500365,23.204418223585773
1518,61_124,7,17,22.80000007692308,28.6,20.6,0.5843076923076924,0.72,0.36,25.152330053566182,30.866341217099368,23.203686606376312
1519,61_124,7,18,22.561538230769234,29.6,19.700001,0.6923076923076923,0.864,0.468,24.85616984320402,31.87432964014297,22.211732307491154
1520,61_124,7,19,23.52307684615384,29.6,21.299999,0.5898461538461539,0.756,0.324,25.861971706674893,31.866763577564086,23.915945714344723
1521,61_124,7,20,23.769231076923077,30.700001,21.4,0.6978461538461538,0.864,0.288,26.05590023838939,32.98404782296245,24.05617571781371
1522,61_124,7,21,24.44615376923077,31.9,22.299999,0.6839999999999999,0.9,0.36,26.735063112402955,34.202830606854945,24.832636818642882
1523,61_124,7,22,27.94615369230769,32.299999,26.200001,0.5926153846153845,0.72,0.3960000000000001,30.222420812185007,34.55782252685578,28.556833984456976
1524,61_124,7,23,26.084615384615386,31.9,23.799999,0.4735384615384615,0.7920000000000001,0.072,28.419960708933765,34.17738229447955,26.642667477825754
1525,61_124,7,24,27.092307769230764,30.4,25.9,0.4209230769230769,0.9,0.072,29.41115187394034,32.685772677941124,28.49437564267521
1526,61_124,7,25,25.946154,29.9,24.200001,0.3267692307692307,0.612,0.144,28.340539498144494,32.15152850228445,26.858744644105066
1527,61_124,7,26,26.107692076923076,30.6,24.700001,0.3932307692307692,0.576,0.25199999999999995,28.468890665094552,32.83634982398841,27.206593292096134
1528,61_124,7,27,26.7076923076923,31.1,24.9,0.47076923076923066,0.72,0.324,29.027053079077945,33.36058601943338,27.34522765977105
1529,61_124,7,28,25.99230776923077,27.299999,24.0,0.17169230769230767,0.288,0.036,28.471576767974103,29.63991834468853,26.946773672800685
1530,61_124,7,29,28.630769230769236,33.5,25.5,0.5732307692307692,0.9720000000000001,0.18,30.897647909462144,35.84432834138165,28.01115386961525
1531,61_124,7,30,29.23076907692308,35.299999,26.5,0.4735384615384615,0.756,0.288,31.482122796348566,37.57044577417146,28.882801518438693
1532,61_124,7,31,27.238461692307688,34.700001,24.700001,0.4901538461538462,0.756,0.25199999999999995,29.540205182151237,36.97006007048975,27.206593292096134
1533,61_124,8,1,29.807692461538462,35.400002,28.1,0.4763076923076923,0.72,0.144,32.04401592726239,37.65068907484371,30.416679230945913
1534,61_124,8,2,28.999999923076924,34.0,27.299999,0.7615384615384614,1.0079999999999998,0.432,31.26651938472076,36.364693045307284,29.609956082457074
1535,61_124,8,3,27.815384692307696,33.0,26.200001,0.23815384615384616,0.468,0.072,30.136051273453575,35.14786724354115,28.758906136309733
1536,61_124,8,4,26.76153853846154,30.299999,25.200001,0.16892307692307693,0.72,0.0,29.181211397214348,32.56242668498857,28.7818006215
1537,61_124,8,5,27.300000076923077,29.200001,26.4,0.3129230769230769,0.72,0.072,29.633943425792992,31.46496096735745,28.935258329123798
1538,61_124,8,6,27.599999923076926,31.4,25.6,0.14953846153846156,0.432,0.0,29.958638639754223,33.57946822401974,29.0304
1539,61_124,8,7,26.75384607692308,31.799999,25.0,0.21323076923076928,0.72,0.036,29.1523632526496,34.05897356638897,27.801217706638077
1540,61_124,8,8,26.915384384615383,31.5,25.0,0.5483076923076923,0.648,0.432,29.213851210803533,33.74190544451936,27.38315809970488
1541,61_124,8,9,25.215384461538463,26.799999,24.1,0.11353846153846152,0.216,0.0,27.822618248570336,29.1941377021908,28.098150000000004
1542,61_124,8,10,27.576923230769236,32.700001,24.6,0.39876923076923076,0.9,0.0,29.882914949502833,35.01192918031427,28.408900000000003
1543,61_124,8,11,28.246154000000004,32.0,26.299999,0.7587692307692306,1.116,0.54,30.511947405656617,34.349348665108366,28.611844009066658
1544,61_124,8,12,26.592307615384616,32.200001,24.299999,0.1578461538461538,0.288,0.072,29.032259008602537,34.277266594946184,27.08355016427435
1545,61_124,8,13,26.723076769230772,31.6,25.200001,0.49015384615384605,0.648,0.216,29.03757606551948,33.84104636961442,27.70328926915779
1546,61_124,8,14,27.26923053846154,32.599998,25.200001,0.24369230769230774,0.864,0.036,29.62285308111914,34.90082900607269,27.972107367849596
1547,61_124,8,15,28.176922846153843,29.9,26.799999,0.2547692307692308,1.548,0.0,30.472985866054266,32.22334718729328,29.776199378500003
1548,61_124,8,16,24.20000015384615,29.9,21.0,0.4126153846153846,1.368,0.072,26.61997567425584,32.213153808464945,24.173725315479025
1549,61_124,8,17,24.307691923076924,29.9,21.4,0.504,0.72,0.216,26.675069370399022,32.16334851431305,24.162518882961137
1550,61_124,8,18,22.48461515384615,27.9,20.299999,0.6618461538461538,0.7920000000000001,0.36,24.79620905962937,30.163467232841846,22.91622367690977
1551,61_124,8,19,24.692307692307693,28.799999,23.4,0.6507692307692309,0.9,0.144,26.991690545557617,31.067576542394434,26.128910808915037
1552,61_124,8,20,26.307692615384614,29.700001,22.4,1.044,1.512,0.612,28.52473948930775,32.01236927844931,24.741215565911972
1553,61_124,8,21,22.65384630769231,26.700001,21.200001,0.5455384615384614,0.864,0.18,25.03225574761206,28.94871264483269,24.04285325584754
1554,61_124,8,22,29.669230615384613,34.200001,26.1,0.36553846153846153,0.684,0.108,31.89470098143196,36.436465141306115,28.625793719995276
1555,61_124,8,23,24.93846153846153,29.6,23.4,0.4596923076923077,0.9720000000000001,0.108,27.310633537545574,31.88113888604483,26.197927628000315
1556,61_124,8,24,21.746153846153845,22.4,21.1,0.7033846153846153,1.0079999999999998,0.5039999999999999,24.037993500644063,24.550025497895476,23.541699140113995
1557,61_124,8,25,19.761538846153844,24.0,18.0,0.6313846153846154,0.8279999999999998,0.36,22.117962733057205,26.237151519359504,20.712349522123272
1558,61_124,8,26,19.23076923076923,20.700001,18.299999,0.41261538461538455,0.648,0.0,21.82150601698792,23.03468652566222,24.4934493785
1559,61_124,8,27,22.184615384615384,23.1,21.700001,0.2187692307692308,0.432,0.0,24.889499457941305,25.543628531548904,26.6065506215
1560,61_124,8,28,23.053845846153845,24.200001,21.799999,1.1326153846153846,1.728,0.072,25.173954461033404,26.223290676961888,24.879136732031398
1561,61_124,8,29,24.069230769230767,24.6,23.299999,0.7560000000000001,1.368,0.144,26.332420502226295,26.709709756134338,26.03768078126153
1562,61_124,8,30,22.884615153846156,25.200001,21.299999,0.40153846153846157,0.756,0.0,25.358450859346952,27.463921408400502,26.357949378500003
1563,61_124,8,31,20.476922846153848,24.299999,18.700001,0.6036923076923076,0.8279999999999998,0.216,22.847699913650956,26.539012070205118,21.646709939237027
1564,61_125,6,1,21.007692153846158,26.799999,17.700001,0.34338461538461534,0.756,0.108,23.61378696404242,29.064953287038975,21.072433444109507
1565,61_125,6,2,19.930769230769233,25.700001,16.6,0.22430769230769237,0.54,0.036,22.777082281932568,28.023381370098562,20.623887822403972
1566,61_125,6,3,21.592307538461537,28.1,18.299999,0.2741538461538462,0.576,0.072,24.256246840255706,30.375091122941733,21.792957926891262
1567,61_125,6,4,21.023077076923073,24.4,18.200001,0.2658461538461539,0.72,0.0,23.73109660259312,26.67600994917823,24.4313006215
1568,61_125,6,5,21.69999976923077,26.799999,18.299999,0.28800000000000003,0.576,0.036,24.340094664157004,29.095235613893983,22.076441825483506
1569,61_125,6,6,20.40769269230769,26.0,17.700001,0.32399999999999995,0.612,0.036,23.06595430857587,28.298165775370762,21.56377711406914
1570,61_125,6,7,20.146153769230768,24.200001,18.6,0.37661538461538463,0.576,0.216,22.74799921051573,26.535528533812403,21.553530863918354
1571,61_125,6,8,20.21538461538462,24.6,18.799999,0.2630769230769231,0.576,0.036,22.97458096322255,26.929328941476392,22.503663842402204
1572,61_125,6,9,20.376922999999998,25.9,18.0,0.4873846153846154,0.684,0.144,22.851150086897228,28.181092196024917,21.20253857934766
1573,61_125,6,10,20.32307676923077,23.5,18.299999,0.5372307692307692,0.684,0.3960000000000001,22.752299734120786,25.793996692220176,20.94612554202778
1574,61_125,6,11,18.184615384615384,20.1,16.9,0.3018461538461538,0.612,0.108,20.987439061386308,22.468719598757744,20.35306481393837
1575,61_125,6,12,19.59230746153846,24.5,17.799999,0.34892307692307695,0.7920000000000001,0.108,22.25336461582127,26.751639430449796,21.162352612060364
1576,61_125,6,13,21.138461538461538,23.200001,19.299999,0.22984615384615384,0.54,0.036,23.89545672315901,25.571445534612,22.9308858593209
1577,61_125,6,14,20.36153869230769,24.6,16.799999,0.504,0.756,0.288,22.82034785912162,26.863532702780272,19.702747578695924
1578,61_125,6,15,18.800000153846153,24.5,15.8,0.5261538461538462,0.756,0.324,21.270753472326778,26.763468085284593,18.67676737229346
1579,61_125,6,16,21.315384692307696,27.4,17.9,0.21323076923076925,0.3960000000000001,0.036,24.088386127214335,29.712889707000663,21.73466506639258
1580,61_125,6,17,21.300000384615377,25.0,19.4,0.21600000000000005,0.72,0.036,24.069341097801367,27.274628701738393,23.016331117148674
1581,61_125,6,18,21.592307769230768,28.0,18.200001,0.2741538461538462,0.5039999999999999,0.108,24.25624705806632,30.28182727817652,21.522038275960423
1582,61_125,6,19,20.16153823076923,23.299999,18.700001,0.3710769230769231,0.612,0.216,22.769614976791395,25.630452130234943,21.646709939237027
1583,61_125,6,20,20.876923153846157,24.700001,19.200001,0.504,0.756,0.324,23.323790947691997,26.963598320922117,21.915533707006
1584,61_125,6,21,21.461538538461532,27.299999,17.9,0.299076923076923,0.54,0.072,24.100219086439758,29.592618343261286,21.440252659497766
1585,61_125,6,22,22.815384230769233,28.4,20.4,0.27138461538461545,0.648,0.072,25.413709039141168,30.668536766572526,23.644666091740717
1586,61_125,6,23,21.68461561538461,25.6,19.4,0.4735384615384615,0.72,0.25199999999999995,24.137425971067998,27.873247454298557,22.22708650036802
1587,61_125,6,24,22.684615384615388,27.799999,20.200001,0.33784615384615374,0.648,0.036,25.221575148090274,30.07369022459292,23.699887198662623
1588,61_125,6,25,25.71538430769231,30.799999,20.0,0.36,0.72,0.036,28.10528146251474,33.061275645455375,23.52899753745111
1589,61_125,6,26,21.669230846153845,25.0,19.5,0.9553846153846155,1.44,0.288,23.82949083645572,27.112435684843074,22.258021007776954
1590,61_125,6,27,22.83076961538461,25.6,22.200001,0.31015384615384617,0.612,0.108,25.387600258411197,27.902949085430894,25.118876930767776
1591,61_125,6,28,21.453846,22.0,20.799999,0.13292307692307692,0.25199999999999995,0.036,24.380176043053332,24.669862956163616,24.212551910076993
1592,61_125,6,29,23.023077230769236,27.1,21.1,0.24369230769230776,0.3960000000000001,0.144,25.640690851575513,29.423875535519603,24.030641155580785
1593,61_125,6,30,22.37692284615385,24.0,21.6,0.3295384615384615,0.468,0.18,24.936136445594933,26.394091064727156,24.411996661975422
1594,61_125,7,1,21.39230769230769,22.1,20.6,0.45415384615384613,0.576,0.108,23.870000641389787,24.46807024042972,23.680140569635174
1595,61_125,7,2,22.853845769230773,24.1,22.200001,0.32123076923076926,0.864,0.144,25.398751535972725,26.325743770214554,25.034162336857886
1596,61_125,7,3,25.376922846153853,29.1,23.5,0.2215384615384616,0.432,0.072,27.863986837838716,31.352669273094087,26.378138747721977
1597,61_125,7,4,24.276923153846152,28.700001,22.700001,0.40707692307692306,0.8279999999999998,0.036,26.697525021834014,30.966316919360594,25.83599728325611
1598,61_125,7,5,23.399999692307695,26.299999,21.6,0.8169230769230769,0.9720000000000001,0.612,25.63779715595728,28.527669869172776,23.95078218603224
1599,61_125,7,6,21.43076930769231,25.1,19.6,1.0966153846153843,1.224,0.9720000000000001,23.523817661480955,27.255197416973513,21.71911464159143
1600,61_125,7,7,20.607692461538463,26.0,17.5,0.8667692307692308,1.0079999999999998,0.684,22.800985444846024,28.216646460885354,19.82625793270832
1601,61_125,7,8,23.053846,26.4,20.5,0.5344615384615384,0.7920000000000001,0.18,25.431429480742352,28.658249084727707,23.39684975725649
1602,61_125,7,9,20.853846076923073,21.200001,20.5,0.6258461538461538,0.7920000000000001,0.432,23.20326955654538,23.440160508077454,23.026377543545987
1603,61_125,7,10,24.753846230769234,26.700001,24.1,0.20215384615384613,0.36,0.144,27.30040190835113,29.04874764686886,26.767514616451557
1604,61_125,7,11,26.99999984615385,29.4,25.1,0.32953846153846145,0.576,0.216,29.344134646517126,31.654945647486,27.610110193839112
1605,61_125,7,12,26.530769076923075,29.4,24.5,0.29630769230769227,0.432,0.18,28.90874288292302,31.643121310171345,27.0882930471435
1606,61_125,7,13,27.0,30.1,25.4,0.3378461538461538,0.72,0.144,29.341914031787873,32.36288809849977,27.95349311616222
1607,61_125,7,14,26.53846146153846,30.6,23.700001,0.3267692307692308,0.54,0.216,28.905025800264482,32.82917462687788,26.305617116099153
1608,61_125,7,15,26.969230692307693,31.799999,23.6,0.5344615384615385,1.116,0.25199999999999995,29.269219862232553,34.14434282282851,26.173110005883977
1609,61_125,7,16,26.97692315384616,32.5,23.4,0.39599999999999996,0.684,0.18,29.30530569312075,34.74560483148796,26.073146142424573
1610,61_125,7,17,26.20769223076923,31.1,23.0,0.33784615384615385,0.468,0.144,28.585416801441628,33.29984782801375,25.763994347465605
1611,61_125,7,18,26.684615384615388,32.400002,23.5,0.42646153846153845,0.8279999999999998,0.144,29.01558174816033,34.68927712919234,26.2201399242774
1612,61_125,7,19,27.45384623076923,32.400002,24.1,0.4375384615384616,0.756,0.216,29.75804248753959,34.66857486873536,26.67832875846669
1613,61_125,7,20,27.607691999999993,33.799999,23.799999,0.3738461538461539,0.54,0.288,29.916324661530773,35.967651515526335,26.327528089357664
1614,61_125,7,21,28.276922999999996,34.099998,24.5,0.47907692307692307,1.188,0.288,30.553479773103597,36.523901684434556,26.990007086821052
1615,61_125,7,22,31.584615307692314,35.700001,30.0,0.37661538461538463,0.5039999999999999,0.25199999999999995,33.73631315507987,37.803420525018495,32.186098204765436
1616,61_125,7,23,29.76923084615385,33.400002,26.6,0.5593846153846154,1.152,0.25199999999999995,32.01660036410267,35.79409259438154,28.99169822410967
1617,61_125,7,24,30.292307,34.099998,28.299999,0.42092307692307696,0.684,0.216,32.50470519415786,36.3369998447782,30.591809855249437
1618,61_125,7,25,29.023077,32.900002,26.6,0.44307692307692315,0.936,0.216,31.278682983314496,35.22457159831619,29.007782346897756
1619,61_125,7,26,29.861538538461534,33.799999,27.9,0.4763076923076923,0.8279999999999998,0.18,32.09644217832222,36.09796137681385,30.226019843547462
1620,61_125,7,27,29.83846130769231,33.299999,27.6,0.5261538461538462,0.9720000000000001,0.18,32.080544742382166,35.64108684029016,29.949161596805936
1621,61_125,7,28,27.223076692307693,28.4,25.799999,0.2796923076923077,0.3960000000000001,0.18,29.569324724914964,30.676270278604214,28.288011193495954
1622,61_125,7,29,30.030769615384614,34.0,27.700001,0.4652307692307692,0.8279999999999998,0.18,32.25941813043592,36.29920342105291,30.041448601913928
1623,61_125,7,30,30.84615353846154,34.599998,27.700001,0.481846153846154,0.864,0.36,33.05650951322419,36.91849659513757,30.006954217735412
1624,61_125,7,31,31.26923053846154,35.5,28.1,0.42923076923076925,0.8279999999999998,0.216,33.45193612396285,37.80851120630692,30.405454499956388
1625,61_125,8,1,32.64615346153846,36.599998,30.1,0.5815384615384616,1.08,0.288,34.853003373682625,39.04772575947182,32.28983149535045
1626,61_125,8,2,32.28461461538462,35.799999,29.6,0.49846153846153834,1.0079999999999998,0.216,34.464903044862226,38.198002508296405,31.803126653015028
1627,61_125,8,3,31.438461076923083,34.700001,29.1,0.49292307692307696,1.0079999999999998,0.216,33.637135642378404,37.07764813995003,31.33723593532881
1628,61_125,8,4,29.607692153846163,33.200001,28.0,0.5039999999999999,0.7920000000000001,0.288,31.852269469985345,35.481905692990566,30.30239734215192
1629,61_125,8,5,29.699999923076923,31.799999,28.299999,0.4486153846153846,0.684,0.36,31.935723549862608,34.049367648255114,30.581876243842206
1630,61_125,8,6,29.469230615384614,32.5,27.299999,0.43753846153846165,0.684,0.25199999999999995,31.710709687481092,34.74560483148796,29.64936786883292
1631,61_125,8,7,29.85384607692308,34.099998,27.299999,0.4236923076923077,0.72,0.18,32.081256280257,36.35367778683835,29.672302427203586
1632,61_125,8,8,29.784615615384613,34.0,27.6,0.5538461538461538,1.296,0.18,32.03108338898685,36.45141721273116,29.949161596805936
1633,61_125,8,9,27.13846176923077,28.6,26.0,0.30184615384615376,0.36,0.216,29.483272918348895,30.869339173308745,28.448713485674297
1634,61_125,8,10,29.538461923076923,33.900002,26.299999,0.5483076923076922,0.936,0.36,31.788803252555855,36.23839781246562,28.665463102109094
1635,61_125,8,11,29.41538423076923,33.5,26.9,0.5150769230769231,0.756,0.288,31.66533285106258,35.76928365989546,29.261360404762218
1636,61_125,8,12,29.184615076923073,34.599998,25.700001,0.35723076923076924,1.08,0.18,31.429309687398757,37.00190057420159,28.19572695697043
1637,61_125,8,13,30.330769307692304,33.099998,27.9,0.47907692307692307,1.044,0.18,32.553840914340334,35.4579249336085,30.226019843547462
1638,61_125,8,14,30.72307684615385,33.900002,28.299999,0.4596923076923077,1.0079999999999998,0.216,32.93117953607358,36.262844500013664,30.591809855249437
1639,61_125,8,15,29.507692307692302,30.4,28.4,0.4652307692307692,1.152,0.108,31.750825604143156,32.712853180981604,30.693975946509504
1640,61_125,8,16,25.584615230769234,31.0,22.700001,0.6064615384615385,0.864,0.324,27.889395235795668,33.28669695248838,25.24955689449738
1641,61_125,8,17,25.60000030769231,31.200001,22.1,0.7338461538461538,1.044,0.468,27.869715715272974,33.51851985702698,24.546071649199757
1642,61_125,8,18,25.361538076923082,29.5,22.799999,0.33507692307692305,0.54,0.18,27.778960707864652,31.750322859263793,25.519428726080697
1643,61_125,8,19,27.261538538461537,32.0,25.0,0.5012307692307693,0.72,0.216,29.56091869002893,34.25851414827362,27.516932050301868
1644,61_125,8,20,28.053846307692307,31.299999,23.299999,0.7698461538461537,1.332,0.36,30.31892490779022,33.66223488461476,25.790843389509437
1645,61_125,8,21,25.869230615384616,29.700001,23.700001,0.36,0.576,0.144,28.252698005449062,31.95029767611508,26.40259906729327
1646,61_125,8,22,31.461538999999995,35.799999,28.700001,0.5732307692307693,1.332,0.18,33.68375855312031,38.326982774899186,30.964309424385682
1647,61_125,8,23,26.815384846153844,30.9,24.299999,0.5095384615384616,0.9,0.144,29.12350241346986,33.191458654245736,26.94997193488512
1648,61_125,8,24,23.584615384615386,24.299999,22.700001,0.5012307692307693,0.612,0.288,25.970340489274005,26.61849385508461,25.286493044762395
1649,61_125,8,25,22.284615384615385,26.4,19.9,0.4375384615384616,0.612,0.288,24.749674059530385,28.693382465310624,22.636579894100485
1650,61_125,8,26,20.400000076923074,21.4,19.6,0.42369230769230765,0.864,0.144,22.938460241250496,23.60189252497696,22.6622044251454
1651,61_125,8,27,23.707692538461536,24.200001,23.1,0.3046153846153846,0.468,0.144,26.225618323010686,26.58862039689815,25.855223462827965
1652,61_125,8,28,23.56153846153847,25.1,22.200001,0.6313846153846154,2.16,0.216,25.879487616863432,27.11587703694933,24.907944963040514
1653,61_125,8,29,24.400000000000002,25.1,23.700001,0.35169230769230764,0.648,0.108,26.850239760961337,27.396886238435574,26.46769142632053
1654,61_125,8,30,25.092307846153844,27.0,23.0,0.32400000000000007,0.468,0.18,27.528415893546324,29.312016457665152,25.70400181343587
1655,61_125,8,31,22.86153823076923,27.0,20.799999,0.36,0.54,0.25199999999999995,25.370707399365312,29.298387023777234,23.542426729343934
1656,61_126,6,1,23.70000007692308,29.0,20.0,0.40984615384615386,0.8279999999999998,0.144,26.139001476050183,31.268177470206208,23.027120886594837
1657,61_126,6,2,23.26153876923077,28.0,19.6,0.3489230769230769,0.864,0.036,25.76308381062327,30.260195568891064,23.187219923916153
1658,61_126,6,3,24.130769538461536,29.200001,20.700001,0.27415384615384625,0.5039999999999999,0.072,26.652164047244298,31.45402445293061,23.90919658537524
1659,61_126,6,4,22.76923046153846,24.6,20.299999,0.3544615384615385,0.684,0.036,25.28718497800798,26.888082131464017,23.78532989315829
1660,61_126,6,5,23.200000307692303,26.9,19.9,0.26030769230769235,0.432,0.036,25.78823726666018,29.22268766786085,23.443553134067372
1661,61_126,6,6,22.13076946153846,25.9,19.700001,0.384923076923077,0.936,0.0,24.646749785992906,28.12778607161772,25.3635506215
1662,61_126,6,7,22.300000000000004,26.299999,20.0,0.4652307692307691,0.684,0.25199999999999995,24.742724916918526,28.578940452035912,22.79080414401316
1663,61_126,6,8,22.00769215384615,25.9,20.299999,0.3489230769230769,0.612,0.108,24.563745539381763,28.199361602885794,23.41037677131495
1664,61_126,6,9,21.46153853846154,26.9,18.5,0.6396923076923078,1.0079999999999998,0.432,23.795185779732172,29.133301701632817,21.090030629697594
1665,61_126,6,10,21.369230615384616,22.799999,19.299999,0.5981538461538463,0.756,0.432,23.73256068516009,25.06236858721192,21.864568427063496
1666,61_126,6,11,18.792307538461536,20.200001,18.0,0.41538461538461535,0.54,0.216,21.394469342337736,22.62912253202813,20.994462002694895
1667,61_126,6,12,21.66153830769231,24.6,20.799999,0.3904615384615384,0.864,0.18,24.189965327665234,26.830160667480772,23.67370708113719
